comment_id,author,text,time,likes,is_reply,parent_id,scraped_at
Ugzweau0UcBJquRToih4AaABAg,@milanmadahar3804,bekar 17 pro colors nd design,5 months ago,0,False,,2026-03-04 20:42:54
UgzpD4UUM9TAMfS3ZpR4AaABAg,@SkkingClking,छौटा नौकिया प्रो माक्स 😂😂😂😂😂,5 months ago,0,False,,2026-03-04 20:42:55
UgxXnyBhvioLGDrkW514AaABAg,@SMOKA_69,"16pm and 17pm ke kuch khass frk nhi hai
Haa base models me jameen asmaan ka farak hai",5 months ago,0,False,,2026-03-04 20:42:55
Ugyul7JX9DhAgeUwnL14AaABAg,@SkkingClking,"मौटो आड़ कौ काट डालौ 
में जीवन कभी नहीं देखुगा बस कर 
😂😂😂😂",5 months ago,0,False,,2026-03-04 20:42:55
Ugya1DHVfORNQOtl3p94AaABAg,@skedits12345,Lakh buraiyan Hai is phone mein lekin isne ek bhi burai nahin ki Apple ka chamcha jo hai,5 months ago,0,False,,2026-03-04 20:42:55
UgyHHNFTN5p0fvaXtct4AaABAg,@t.echnicalgujjar3308,Tinted feature sab iphone me hai😂,5 months ago,0,False,,2026-03-04 20:42:55
UgwIQYKEST3zCH8QA-Z4AaABAg,@Mr_Rudra_Mishra,3 baar moto nacho nacho 😂😂😅😅,5 months ago,3,False,,2026-03-04 20:42:55
UgweXnUyikp7SkAOTJh4AaABAg,@johnsanchaudhary2163,Power bank 😂😂😂😂,5 months ago,1,False,,2026-03-04 20:42:55
UgzQ1RRG4Wkv-AjLoRF4AaABAg,@aryantyagi9123,120fps bgmi mein h bhai kidn bola nhi h,5 months ago,0,False,,2026-03-04 20:42:55
UgwNqTO9cyHpUG3XYJR4AaABAg,@sk125-c4g,Moto moto b.....da moto😂,5 months ago (edited),1,False,,2026-03-04 20:42:55
UgzhzDbUCWy8zlydGBx4AaABAg,@Nikhil.madrid,Kitni bekar pictures li hai,5 months ago,0,False,,2026-03-04 20:42:55
UgwUJAbOrw9CbSu519p4AaABAg,@fromsaurabhvlogs1749,30000😂❌3000👍🏻 nits,5 months ago,0,False,,2026-03-04 20:42:55
Ugx53cYZOm1H1hVn4xF4AaABAg,@dipankarphukan3510,Jai Zubeen da ❤,5 months ago,1,False,,2026-03-04 20:42:55
Ugy-7ahs1X9NCqzMFIx4AaABAg,@kratosa1591,Moto ki mkc,5 months ago,0,False,,2026-03-04 20:42:55
UgwOSNHaAPMPQkodUax4AaABAg,@iamatrix5214,Innovation ❌ new design😅,5 months ago,0,False,,2026-03-04 20:42:55
Ugxu8CGWKIVFXtciJN14AaABAg,@ARYANV787,Moto ka rola he 🎉,5 months ago,0,False,,2026-03-04 20:42:55
Ugx6zDzDA74DPpw6fNh4AaABAg,@muzan007-op,Ai messing???😂,5 months ago,0,False,,2026-03-04 20:42:55
UgyDYHjh9apAvdbAgFl4AaABAg,@WANDERLUST-001,Tu kyu dekh raha h bhai 💀,5 months ago,0,False,,2026-03-04 20:42:55
UgzIzGoRBDGpH6VoyAZ4AaABAg,@dljeet-b1999,Hello Moto...😂,5 months ago,0,False,,2026-03-04 20:42:55
UgxPvW21-iscVce8ZX94AaABAg,@Herny-000,zubeen dab😢,5 months ago,1,False,,2026-03-04 20:42:55
UgyLYhbunNfHSsOjELF4AaABAg,@Top10-k6q6q,Natu natu natu natu moto moto moto😂😂😂,5 months ago,0,False,,2026-03-04 20:42:55
UgzcFuGRGaSJbQ_wDap4AaABAg,@Nickgaming44,"5:44 obviously bhai titanium ki strength bhut Jayda hoti hai aluminium se toh manufacturing processing cost bhut aayegi jisse mobile cost aur badh jati.

Meine suna apple 1st time 120fps laa raha 17 mein badiya hai jo gamer iphone use krte hai unke liye",5 months ago,0,False,,2026-03-04 20:42:55
UgzehTTuKmGeE2ImNJN4AaABAg,@GamingRaktimYT-,Ye vdo 100 bar dekhunga toh 3000 bar moto ka add ayega 🤧😭,5 months ago,4,False,,2026-03-04 20:42:55
UgxYAEL-c9IOzbcxZ-B4AaABAg,@09Coolman,Typing error 3000 or 30000 nits brightness,5 months ago,0,False,,2026-03-04 20:42:55
Ugy9YKkFgGFTX7vy9DN4AaABAg,@harishnagayach573,Yahan America boycott chal raha aur tum jaise kuch praani uski company ke mobile ka prachar kr rae... Sharm aani chaiye😢😢,5 months ago,0,False,,2026-03-04 20:42:55
Ugzupqln40ylt0pfDZh4AaABAg,@pglprime444,Hello moto😂,5 months ago,0,False,,2026-03-04 20:42:55
Ugxq05dj5hNQazgfc9V4AaABAg,@Ds-l6v,Moto ad ❌Brave Browser 😎,5 months ago,1,False,,2026-03-04 20:42:55
UgzrrozvFrdhnmZJPpt4AaABAg,@MagamTimes,iPhone day by day 📉,5 months ago,0,False,,2026-03-04 20:42:55
UgzOAdWWMcIswXOYxxd4AaABAg,@ravitirkey07,This looks like poco 😅,5 months ago,0,False,,2026-03-04 20:42:55
UgwmvYLnTtwdgC6Rn3h4AaABAg,@wani543,"Apple is making shit now😢,this product is whaaaaaat😢",5 months ago (edited),0,False,,2026-03-04 20:42:55
Ugx9TRWtlmQYYizxITR4AaABAg,@gaganpatel6725,Bhai apne 3000 ke jagah 30000 likh diya,5 months ago,0,False,,2026-03-04 20:42:55
UgxbRxc8zL0eiG5ObI94AaABAg,@abhinavsingh8545,"mere one plus 9 me video me vo option jisme dono taraf camera video record karta and i can change the front konsa camera rehega !!

5 saal hogye mere phone ko and 4k recording rehti hai",5 months ago,0,False,,2026-03-04 20:42:55
UgwMZTvQWdcWi5AaTKd4AaABAg,@veerrajput8934,Garm nhi hota warm hota hai,5 months ago,0,False,,2026-03-04 20:42:55
UgyDYHjh9apAvdbAgFl4AaABAg.ANHMCBOKsA8ANHO71AH__H,@rinagorai8810,Apple Store ke line mein khada hun😅 isliye videos dekh raha hun,5 months ago,0,True,,2026-03-04 20:42:56
UgzehTTuKmGeE2ImNJN4AaABAg.ANHK8raV1NEANHSOkJjZHP,@sachinchandel4279,Sahi he bhai,5 months ago,0,True,,2026-03-04 20:42:56
UgxnX_gFVO7xDqs5vbR4AaABAg,@veerrajput8934,Sb kuch shi chl rha or fir ek dum moto ka aid aagya 😭,5 months ago,0,False,,2026-03-04 20:42:57
UgzNCBkhA05zB-Dp_pN4AaABAg,@ram8855-y8p,"ghatiya phone ever , pichle phone se itni battry jyada  pichle fon se itna camera jyada gu khalo iphone lene se pehle",5 months ago,0,False,,2026-03-04 20:42:57
UgwG-t9StZ9H8Nz19x54AaABAg,@Mrheadtech,7000 mah tak battery aa rahi he ye Abhi v 5000 mh ka battery very fool,5 months ago,0,False,,2026-03-04 20:42:57
UgzXJk_dqgw6SN4mNxZ4AaABAg,@mashentertainment9133,3000 not 30000,5 months ago,0,False,,2026-03-04 20:42:57
Ugw46-QrtmVmR_ASqcN4AaABAg,@AbhishekKumarRai-mt5np,Still waiting for SAMSUNG GALAXY S26 ULTRA,5 months ago,0,False,,2026-03-04 20:42:57
UgwFcuMEKxG0p1GrXOx4AaABAg,@gogasarkar698,2:15 Ambrane power bank💀💀,5 months ago,1,False,,2026-03-04 20:42:57
UgwigD3zssoSbFJ_yyR4AaABAg,@AbhayTradingfan,Hello moto ad iphone ke video par 😅😂,5 months ago,1,False,,2026-03-04 20:42:57
UgxksUGg1U4zEr7mLqZ4AaABAg,@dhaneshgund,भगवा,5 months ago,0,False,,2026-03-04 20:42:57
UgyXoLhVkCnX5DdEe-54AaABAg,@ImranAnsari-v5x9t,12:36 pe moto ka ad😢,5 months ago,0,False,,2026-03-04 20:42:57
Ugw1V1I_duZEcMiMI114AaABAg,@Beastplayzz-l4n,Watching in 17pro 😂,5 months ago,0,False,,2026-03-04 20:42:57
UgxxOTigeo_lJEG_57V4AaABAg,@ImranAnsari-v5x9t,Iphone 17 pro ❌moto edge 60 pro ✅,5 months ago,1,False,,2026-03-04 20:42:57
Ugz3RkEQPI0w7zLcc3V4AaABAg,@Arungupta1435,"Brightness 3000 nits hai aur aapne bola bhi yahi but on video aap 30000 nits likh rahe ho .  
Aapke team ko ye check karna chahiye tha, u r a respected youtuber .",5 months ago,0,False,,2026-03-04 20:42:57
Ugx1zqTKxPFYa10RjkN4AaABAg,@Uzair.JAVAID,"7:29 Apple nai use kiya hai ✖️🐶

Samsung nai diya hai 💀✅",5 months ago,2,False,,2026-03-04 20:42:57
UgylOJxZNd2ls3EvloN4AaABAg,@Royal072,Rog phone 3 doge,5 months ago,0,False,,2026-03-04 20:42:57
UgxIF4KRcFX8erki0MJ4AaABAg,@OmFatSwahaa,Haaloooooo moto,5 months ago,0,False,,2026-03-04 20:42:57
UgxKjmM_usdTDAyaZsp4AaABAg,@Ganesh.patil.0.1,Like vivo 👇,5 months ago (edited),0,False,,2026-03-04 20:42:57
Ugy_QZVskcYVS3OSwrN4AaABAg,@priyanshuyadav2619,give me the link of your tshirt,5 months ago (edited),0,False,,2026-03-04 20:42:57
UgzMbZEiwqgZnSKavXZ4AaABAg,@Devils_scorpio,Kon kon 16 pro wale hai,5 months ago,1,False,,2026-03-04 20:42:57
UgwlXzL-1bRK9wnpExd4AaABAg,@AadarshSharmaa,"Puri koshih chal rahi hai promotion ki. 


😅😅😅😅",5 months ago,0,False,,2026-03-04 20:42:57
Ugz7awdzql8bYpCmDBR4AaABAg,@KholaJanala-c3t,Moto phone sell❌ moto ads sell✅..,5 months ago (edited),0,False,,2026-03-04 20:42:57
UgzMbZEiwqgZnSKavXZ4AaABAg.ANHBac1iMADANKo5YMA88n,@Bineeth2006,👍,5 months ago,0,True,,2026-03-04 20:42:57
UgyryMLVEFiSg2eIUJh4AaABAg,@NyoiwangYanna,Android user watching .....like]>>>>>,5 months ago,1,False,,2026-03-04 20:42:58
UgwF6TeP13lryKWOM8t4AaABAg,@TrickyGaming075,Bhaiya aap ek kaam karo bahut sari lottery ki ticket kharido luck ka intazar karo please ispe video bana do,5 months ago,0,False,,2026-03-04 20:42:58
Ugwh1KCgyPVir9i6l2x4AaABAg,@pandat_ff09,Moto Add 😅,5 months ago,1,False,,2026-03-04 20:42:58
UgyAqYeb8spBJKjUfKh4AaABAg,@aadarshgamerz1,Moto sarr darad,5 months ago,1,False,,2026-03-04 20:42:58
Ugy7S7HYBFEnJEWdihl4AaABAg,@allmedia8969,Hle appa ta 2 saal baad lena,5 months ago,0,False,,2026-03-04 20:42:58
UgxxA1QE96LQ6kArltR4AaABAg,@Hulkshorts07-m6r,Moto ki mkc 3 baar 😅😅,5 months ago,0,False,,2026-03-04 20:42:58
Ugy1pPHeKSPzjl0k2Al4AaABAg,@viralshortgirl-v9k,Hi re meri moto 😂😂😂,5 months ago,0,False,,2026-03-04 20:42:58
UgxmNaO0Ao7p3VDo66J4AaABAg,@Mandeepsinghmakker,Please confirm if the vivid filter works on camera.,5 months ago,0,False,,2026-03-04 20:42:58
UgzAV7qz-FoKrplLJnB4AaABAg,@_real_vaibhav,Bhai mujhe de do phone maine kabhi i phone use nahi kiya...🥺,5 months ago,0,False,,2026-03-04 20:42:58
Ugz5-2GTJZEZr9dSJid4AaABAg,@brijeshmarch16,Brightness is 3000nits not 30000nits,5 months ago,0,False,,2026-03-04 20:42:58
UgxX_S6uHxX2eUYPYZx4AaABAg,@SaurabhKumarvishwakarma-w3g,Bc kya bakwas hai ye... bilkul psnd nhi aara bhai ye sch me...,5 months ago,0,False,,2026-03-04 20:42:58
UgwD5VvIDe06R35hTWJ4AaABAg,@Whereru..8,Waiting for Gupta gs research video❤😅,5 months ago,0,False,,2026-03-04 20:42:58
UgwtQq6z9Zy-14nzqPF4AaABAg,@maderredam8787,look like phone of motorola😂,5 months ago,0,False,,2026-03-04 20:42:58
Ugys16tEoInWoejiJ0R4AaABAg,@sahilmusic-t1w,Thanks for 200 Subscribers 🎉,5 months ago,0,False,,2026-03-04 20:42:58
Ugx5vdBk_TcmVWT3bld4AaABAg,@sahilmusic-t1w,Moto 😂😂😂,5 months ago,0,False,,2026-03-04 20:42:58
Ugxzpe_RadJsdB4Mw4F4AaABAg,@Tejpersonalvlog,Bakwas design 👎,5 months ago,0,False,,2026-03-04 20:42:58
UgzdKRHAx4UMJWFyiE94AaABAg,@kadramashorts-v3k,This moto add 😂😂,5 months ago,0,False,,2026-03-04 20:42:58
UgwNu5ieYNgPRFPYa1d4AaABAg,@Sanatani_Sigma,Moto be like... Kyu hila dala na😂,5 months ago,166,False,,2026-03-04 20:42:58
UgycuklZOptwVsSykE94AaABAg,@supreet9,Hello Moto.... 🎉,5 months ago,0,False,,2026-03-04 20:42:58
UgwSVkdHnGCEA1LqRDJ4AaABAg,@Psycheonthemic,Bhaiya ek 2 phone ya PC hme bhi gift krdo ek gareeb ka bhala ho jayega😢,5 months ago,0,False,,2026-03-04 20:42:58
UgxyKBL-whdwr9ACNCN4AaABAg,@MSHC369,Titanium ki jagah vibranium bhi use karenge tabhi nahi lenge 😊,5 months ago,0,False,,2026-03-04 20:42:58
UgxNSdQUIJmpzEWSuE94AaABAg,@cryptofamily7811,Tumhe kitne ₹ mile hai bhai itne badhai karne me 😂😂,5 months ago,0,False,,2026-03-04 20:42:58
UgwnLgGPfldeWbiQ1wp4AaABAg,@MuhammadNadeem-o5w8o,"8:29 30,000 nits 😂😂",5 months ago,0,False,,2026-03-04 20:42:58
UgzC6IQwQAFyY5KrB4l4AaABAg,@arvindgoyal9763,Le ke nayi le yeh bta bhai jaldi...,5 months ago,0,False,,2026-03-04 20:42:58
UgyRfK4HiJUinnxDdNp4AaABAg,@Adnankhan90443,Fvrt deep blue color 🫣♥️,5 months ago,0,False,,2026-03-04 20:42:58
UgxX0js7ZlsETECdaQx4AaABAg,@shabuzhossen7239,Pure tatti phone...💩,5 months ago,0,False,,2026-03-04 20:42:58
Ugwu240ESEQUIQfDxs94AaABAg,@GadgetWatch-rx1mi,Watching with Android phone🤣,5 months ago,0,False,,2026-03-04 20:42:58
UgzJVz72AY-V7CEeqW14AaABAg,@rahool-vlogs,Insallah 50pro max lenge🥲,5 months ago,0,False,,2026-03-04 20:42:58
UgxV4m4x0Ob4MVXgzL54AaABAg,@Salmanans_,1:26  ha bhot bade bade changes hai 😂😂😂,5 months ago,0,False,,2026-03-04 20:42:58
UgznA2asRq2bvJCx6Qx4AaABAg,@binodgupta7427,Bekar hai,5 months ago,0,False,,2026-03-04 20:42:58
UgxUkqDMtcBnH4MAxJd4AaABAg,@coolduderv,😂😂 kya farak pada ... Ek daba or agya,5 months ago,0,False,,2026-03-04 20:42:58
UgzbbswU1me_DdSvyz54AaABAg,@ManishThapa-z2p,30000 nits 😂,5 months ago,0,False,,2026-03-04 20:42:58
Ugz_cFAc8DbHURFLL0J4AaABAg,@chunnibabu108,Orange color is awesome 👍,5 months ago,0,False,,2026-03-04 20:42:58
UgypDdkhkDjRnLcY3tB4AaABAg,@saiyamjaintrades,Ek sal mai iphone 15 ki battery 86%. Wtf apple ki mkc 999999999 bar.,5 months ago,0,False,,2026-03-04 20:42:58
UgzcKfn7UfYHlhtYFtV4AaABAg,@Rajjj_ydv,Bhai ek iphone gift krdo 😢,5 months ago,0,False,,2026-03-04 20:42:58
UgxQ3fPJ7ZBv7wVsVlR4AaABAg,@amanjethwani5353,Sala dekhne aya tha apple unboxing or yha jo motorolla ad hi aayi jaarhe motorola chate ni h ki apple chla,5 months ago,0,False,,2026-03-04 20:42:58
UgzHzoZ4rpxa9VcGIyN4AaABAg,@aju-s7,Apple ne poco bna dia 😂😂,5 months ago,0,False,,2026-03-04 20:42:58
UgwbtqrZy_mU3Avwclx4AaABAg,@tapankamila9652,"Lol, tech burner does not know that iphone can run AAA console games like AC shadows or Death Stranding
Android phones can not",5 months ago,0,False,,2026-03-04 20:42:58
Ugw-RmmRuc1XrEpnYD54AaABAg,@luckybudhwani6651,11:46 ios 26 update 😂😂😂,5 months ago,2,False,,2026-03-04 20:42:58
UgyqG7XIV9iKGLhqbzd4AaABAg,@sukhkhakh6482,Bola 3000 likha apne 30000 nits wrong type,5 months ago,0,False,,2026-03-04 20:42:58
UgzSluVsGDBUf6GEDjd4AaABAg,@tusharrane9771,"Bhai ek bar flipkart nahito amezon se bike order karke video banao 


Or jisko bhi diwali me bike leneka hai to iss camment pe like kar do",5 months ago,0,False,,2026-03-04 20:42:59
UgzkxNg5zV1AmSvbb3x4AaABAg,@Deolkaram,Hello 👋🏻 moto,5 months ago,0,False,,2026-03-04 20:42:59
UgwWG8XGiJLA9FWBNl94AaABAg,@shreyaskulkarni05,"Bhai 
16pro max vs 17 pro max aka speaker comparison karo
Too Mazza aajae",5 months ago,0,False,,2026-03-04 20:42:59
UgxPgmmkFa9WVvr8W7d4AaABAg,@SamadTgcs,Total baat kro to apple ka ab tak ka sabse landy phone hai 😅,5 months ago,0,False,,2026-03-04 20:42:59
UgxO3uIV2HNdGpeOXDZ4AaABAg,@mr.scorer8925,8:29 ye toh 3k bolke 30k nits hogaya😂. Just like some over priced smart watches.,5 months ago,0,False,,2026-03-04 20:42:59
UgxLV1aIjvDw0Olvnk94AaABAg,@rehan-originals,"4:08 Apple ne Event me Battery ke baare me bola tha.

eSim Wale variant me battery capacity jyada hogi.",5 months ago,1,False,,2026-03-04 20:43:00
Ugyk0o-WsaNFs1Yi0BZ4AaABAg,@sherryjamali2622,Bro ase compare kro 13 pro max ke sathe phr kia difference hy ye video zaror banana ap taky me upgrade kro phone from Pakistan 🩵,5 months ago,0,False,,2026-03-04 20:43:00
UgyH5Znq14eesTVaHXl4AaABAg,@ezzrt572,30000 ya 3000?,5 months ago,0,False,,2026-03-04 20:43:00
UgyvhGS65KVa1ONHQwx4AaABAg,@ishgamer7648,I don’t get moto ads i have ip 15 i think so that is why💀,5 months ago,0,False,,2026-03-04 20:43:00
UgyM5CjLqzrKKVUkzjF4AaABAg,@AdityaKapoor-w3d,100% tatti look of new iphone from back side..,5 months ago,0,False,,2026-03-04 20:43:00
UgzpPs0wq1N6Ad78BOZ4AaABAg,@TofayelHossain-q3e,"Apka thora chir hain apple se 
( Aisa mujhe laga honestly)",5 months ago,0,False,,2026-03-04 20:43:00
Ugzy_h3ijnxvKzsZNCV4AaABAg,@Animation-h9b4e,One Day  1 millions views....🫡🗿,5 months ago,0,False,,2026-03-04 20:43:00
Ugxkq7pVRtNqRcdr9WF4AaABAg,@Theenaveen,30000 nits 😂8:31,5 months ago (edited),0,False,,2026-03-04 20:43:00
UgxOQsZbHWkIZEMLU854AaABAg,@Overseas_Banda,Hello Moto 😂,5 months ago,1,False,,2026-03-04 20:43:00
Ugw65krTprV0i6OiAWF4AaABAg,@Sam-h5k6q,Bhai jo main color hai ho nahi mila kya line main lagke,5 months ago,0,False,,2026-03-04 20:43:00
UgzCRAzi8LZnD_QG-8p4AaABAg,@swapop7,Kon kon moto ka ad dekh dekh kar thak gaya hai 😮‍💨👇,5 months ago,0,False,,2026-03-04 20:43:00
Ugw1mRekoRghVseSp3F4AaABAg,@hillmonkfilms,Hello moto😂,5 months ago,0,False,,2026-03-04 20:43:00
Ugyb9QB8mbpHtE7Nki54AaABAg,@ArshrajSingh10,"Bro I'm your oldest subscriber and I want an advice from you as my elder brother, I'm buying a new phone after so long and I'm confused between Samsung Galaxy S24 FE 5G and Google Pixel 9 please reply. Aap jo phone bologe wo buy kr lunga . Bbd sale me pixel 35k ka hai and s24fe 30k ka",5 months ago,0,False,,2026-03-04 20:43:00
UgxDfwzP5frsPTep2wh4AaABAg,@viralshorts6289,30000 nits Hogyaa bhai 8:28 sec 😂,5 months ago,0,False,,2026-03-04 20:43:00
UgxzxffeDtbrWX0jvR54AaABAg,@amanmalviya123,16 pro vs 17 video needed.,5 months ago,0,False,,2026-03-04 20:43:00
Ugx4fmnPRy3IHY_IyVx4AaABAg,@tashigyalzin3047,Watch upgraded or not first tell me this,5 months ago,0,False,,2026-03-04 20:43:00
Ugyk4v2Qk539oHuY_2Z4AaABAg,@lvu_thapa..4030,3000 nits brightness ki jaghh 30000 likh diya..😂,5 months ago,0,False,,2026-03-04 20:43:00
UgzBkrKnA_9KWMMid9V4AaABAg,@SahilRezz97,Lena Chaiye Ya Nahi Bs Ye Batao,5 months ago,1,False,,2026-03-04 20:43:00
UgwW1Xjv0-1NDZkuJ914AaABAg,@smtpserver,Apple lunch very poor color . orange and blue color us very tired look. white color is good i don't know why all youtuber talk about orange color hahahahahah,5 months ago,0,False,,2026-03-04 20:43:00
UgykZe0QhYiKfne22pZ4AaABAg,@SuperNaazi,Ab tak ka best detailed review.,5 months ago,0,False,,2026-03-04 20:43:00
UgwNiqYixf1hahTMsqh4AaABAg,@tusharbhardwajyt5995,More then Happy With my 16 pro 😁,5 months ago,0,False,,2026-03-04 20:43:00
UgzZhmk2x3QOkgjzAb54AaABAg,@codesaif8075,Ek din me sabse zyada views yahi leke betha hai iPhone 17 ke 😂,5 months ago,0,False,,2026-03-04 20:43:00
Ugx1HdohTCT9YKIMgqx4AaABAg,@PranjalYadav-z5u,Who gets irritated by tech bruner's voice?,5 months ago,1,False,,2026-03-04 20:43:00
UgwHdPDPAsHUcAnYB1B4AaABAg,@ccgaming4331,8:29     30000nits ❌ 3000nits ✅,5 months ago,0,False,,2026-03-04 20:43:00
Ugx_xCiEBTy4-9xHZ4p4AaABAg,@mr.uniyall,Phone to nhi le paunga per t-shirt jrur le lunga😅,5 months ago,0,False,,2026-03-04 20:43:00
UgyTyqiGLZCf04QpTpx4AaABAg,@mr.uniyall,Koi naya phone aya or tech burner ki video na dekho tab lagata nhi hai ki phone aaya hai..🎉,5 months ago,0,False,,2026-03-04 20:43:00
UgzXOQI71cjdu_tNJJd4AaABAg,@princeqaiser3201,"In apple Air, they put titanium and 19 pro chip and no need for a vapor chamber...
But in iphone pro max they put aluminum and vapor chamber with the same processor chip 19pro... i don't understand air will not get hot, and pro max will get hot 🤔",5 months ago,0,False,,2026-03-04 20:43:00
UgyJd3_SHg3lofLPPkp4AaABAg,@_only_jay_jashraj_,bhai display  nist 3000 ke badle 30000 nist ho gaya 😂 (editor mistake),5 months ago,0,False,,2026-03-04 20:43:00
UgwelClOfNS3Ux-qjoB4AaABAg,@Mysteriousbilla,8:30    3000❌ 30000✅😂😂😂,5 months ago,0,False,,2026-03-04 20:43:00
UgycDgooPR6uXTWaPgF4AaABAg,@adarshpal2798,bhai dusari watch kab la rahe ho😂😂😂😂,5 months ago,0,False,,2026-03-04 20:43:00
UgwD1tX493EbkgKQdXt4AaABAg,@paritoshshakya898,3000 nits ko 30000 nits likha bhai😂,5 months ago,0,False,,2026-03-04 20:43:00
UgzL_urIzxmzrZUgLzp4AaABAg,@RBROFFICIAL566,Editor mistake,5 months ago,0,False,,2026-03-04 20:43:00
UgzvCCCgHl_VhtqyfKd4AaABAg,@BhumikakaurMEHRA,8:30  me 3000 nits ko 30000 nits likha gaya ha 😂,5 months ago,0,False,,2026-03-04 20:43:00
Ugyb-XRIyCvAtDBMdlB4AaABAg,@laxmihandicrafts,Bhot badi bat hai apple ke liea 40 watt charging 😂😂,5 months ago,0,False,,2026-03-04 20:43:00
UgxL9zUa9PQ_wjxJoAB4AaABAg,@TheSochVault,Yea Design Poco nea 4 saal pahale h de diya tha...😅😅,5 months ago,0,False,,2026-03-04 20:43:00
UgwtxdoxFE-aZ3qK5jt4AaABAg,@its_rmb,জয় জুবিন দা ✊ জুবিন দা সদায় আমাৰ মনত অমৰ হৈ থাকিব 💙 Miss you Zubben Da,5 months ago,0,False,,2026-03-04 20:43:01
UgycP96t99GJVvs_Kf14AaABAg,@ISHAAAANXD,tinted colours matching with phone is available in 11 andd 16 also,5 months ago,0,False,,2026-03-04 20:43:01
UgzUWTinJTPIOwQLnyN4AaABAg,@laxmihandicrafts,Kya farzi chez hai.. battery ki itni tari 😂😂,5 months ago,0,False,,2026-03-04 20:43:01
Ugz5Bzg9efomvMpIjfh4AaABAg,@sniperking4682,Moto  ke ad me background music aisa lagta jaise natu natu song sun raha hu 😅😅,5 months ago,0,False,,2026-03-04 20:43:01
UgxV1WFp4kZB1UZdhC54AaABAg,@unbeatablepandey,Moto is killing 😎...Hello moto😅,5 months ago,0,False,,2026-03-04 20:43:01
UgwZPGSpKbBOPmorfqd4AaABAg,@bollywoodmovies6148,Gift kr de yr,5 months ago,0,False,,2026-03-04 20:43:01
UgyqzNxnYrk3cIuR1V14AaABAg,@muhammadnaveedgondal7078,❤❤,5 months ago,0,False,,2026-03-04 20:43:01
UgxRCWDp7kLO7er0rQx4AaABAg,@Manhwa_Go2,Modi je ka colour hai 😂😂😂,5 months ago,0,False,,2026-03-04 20:43:01
Ugwg0_HQe0c8xrKIdld4AaABAg,@Sohnikudiaish,The worst design ever,5 months ago,0,False,,2026-03-04 20:43:01
UgzkoKPaZLFmhBbDVtd4AaABAg,@dhaireshil,😅😅😅😅,5 months ago,0,False,,2026-03-04 20:43:01
UgwkRxbOIwjtqxKT8TZ4AaABAg,@ManpreetSingh-yr5vc,3000 nits but you write 30000,5 months ago,0,False,,2026-03-04 20:43:01
UgztV_Ld69Fu-EIn0H94AaABAg,@shahnawazshaikh311,i phone lena bewakoofi hai mat lo 😊😊,5 months ago (edited),0,False,,2026-03-04 20:43:01
UgyGq4mgMltzF8AUQGd4AaABAg,@MovieClips-jq3ex,iPhone 16 pro max is best,5 months ago,0,False,,2026-03-04 20:43:01
UgwCj3WXhAYaNaWSM4R4AaABAg,@mstargaming7929,Bhai mujhe 4 baar moto ki ads aayi hai last main bhi aayi 😂😂😂,5 months ago (edited),1,False,,2026-03-04 20:43:01
UgwxqHtO1E-2kJsIxKR4AaABAg,@alihuzbensidd4399,Me watching this video after purchasing this😅😂,5 months ago,0,False,,2026-03-04 20:43:01
UgwPdmiI-UDoWMmwS7l4AaABAg,@phantomgaming2881,"120 fps in bgmi  ke lie log 15 pro 16 pro lete he bhai, stop giving wrong info",5 months ago,0,False,,2026-03-04 20:43:01
Ugy3DHGB8gZaecf9Jfh4AaABAg,@Sangey_archery,17:18 bohot acche teacher banoge  😁,5 months ago,0,False,,2026-03-04 20:43:01
UgwFpJ5yWq7143-K3-t4AaABAg,@dev_desu2,Ye wohi nai na Anarc watch wala banda,5 months ago,0,False,,2026-03-04 20:43:01
UgwZ6znj5ujoU4NvxcR4AaABAg,@hemanikchouhan5875,Worst iphone ever✅ please stop promoting nonsense,5 months ago,0,False,,2026-03-04 20:43:01
UgzY53C57OMifmsvqgh4AaABAg,@SUMITMITRA25,Describing something beneath android 😂😂 only a logo is what you advertised to buy,5 months ago,0,False,,2026-03-04 20:43:01
UgxME2SSgcvNo1oRs9V4AaABAg,@Snap_Talks-I,Gareebo yaha attendance lagao 😂,5 months ago,0,False,,2026-03-04 20:43:01
Ugxhl0hgAmd3LAbcenx4AaABAg,@Lokeshdedhe7702,स्वागत है सभी गरीबों ko,5 months ago (edited),0,False,,2026-03-04 20:43:01
Ugzmwk-sMU9YSDdKOtV4AaABAg,@FLaMeOpz,1:58 krdiya chhapriyo ko troll😂,5 months ago,0,False,,2026-03-04 20:43:01
UgwsKqMZSAAK83s4Rrd4AaABAg,@freoxoremlbb5061,this iphone 17 looks weird.. feels cheap design...,5 months ago,0,False,,2026-03-04 20:43:01
UgzXaVyJGzYpTUg70VV4AaABAg,@aapka_hemu,"Dost aapka dekh dekh kr mai bhi start kr rha hu, abhi chota channel hai views bhi jyada nhi hain but mehnat poori hai aur ek din aisa bhi aayega jb brands hamare channel ko bhi review unit's bhejenge, bs tb tk mehant krye rahenge aur aap se seekhte rahenge ❤",5 months ago,0,False,,2026-03-04 20:43:01
UgzjtH2wyUI7FUDzq8l4AaABAg,@DevilRehan-ug1uu,bhai kitna moto hai,5 months ago,0,False,,2026-03-04 20:43:01
